custom_id,model_name,reasoning_model,bug_report_title,bug_report_description,affected_item,reasoning_judge,match
question___38a297c7-e5a8-40a2-91c3-3815dfbceca4,o4-mini-2025-04-16,"The screenshot shows that the floor or stair mesh directly beneath the railing is missing, resulting in a large black void. Additionally, the character model is intersecting (clipping) through the glass rail, indicating collision or geometry errors.",Missing lower floor geometry and railing clipping,"In the upper corridor area, the platform or staircase mesh under the glass railing is absent, exposing a void (solid black space) below. The player and NPC models are also clipping through the railing bars, indicating improper collision boundaries. This breaks visual immersion and could allow the player to fall into unintended areas or become stuck in the railing geometry.",Environment geometry (floor/stairs) and railing collision,"Ground truth bug: a specific character (girl) is visibly floating above the ground – a character-placement/animation issue. Generated report: describes missing floor/stair meshes and railing collision problems, with potential for player/NPC models to clip or fall. While both involve visual oddities, the generated report focuses on absent environment geometry and collision, not on a single character hovering in place. It does not explicitly state that a character is floating; instead it talks about environment holes. Therefore they describe different issues.",False
question___ec6355ab-990e-43c6-a186-c8938f81e2cf,o4-mini-2025-04-16,"The front end of the red pickup truck is visibly intersecting and clipping through the yellow truck’s hood, indicating a failure in the vehicle collision geometry and physics response.",Truck Models Clipping into Each Other on Collision,"When the red pickup and yellow truck collide, their chassis and body panels improperly pass through each other instead of reacting with expected bounce or deformation. The red truck’s front bumper and engine bay visibly protrude into the yellow truck’s hood and grille. This makes collisions look unrealistic and can confuse players about hitboxes and damage calculation.",Vehicles (truck models / collision geometry),"Ground truth describes two separate visual/physics problems occurring simultaneously: (1) two cars clipping into each other in a T-bone position, and (2) a person floating in the air on top of a car’s bonnet. The generated bug report only mentions the first problem—vehicle-to-vehicle clipping during a collision between a red pickup and a yellow truck—and makes no reference to any person floating or any character-related issue. Because it omits one of the key elements present in the ground truth description, the generated report does not fully describe the same bug scenario.",False
question___b5a0fd4b-5048-43f9-932f-0e2657edfb6f,o4-mini-2025-04-16,"In this screenshot, vast portions of the world geometry (tables, walls, floor) are completely missing except inside a roughly polygonal spotlight shape around the player’s aim. It appears that the engine is erroneously culling or failing to render all surfaces outside the flashlight’s frustum, producing a tunnel-vision effect where only that central polygonal region is drawn.",World geometry culled outside flashlight frustum,"When aiming with the flashlight in this area, only the geometry within the spotlight’s approximate frustum is rendered; all other environment meshes (tables, floor tiles, walls, props) are invisible. The missing surfaces form a hard-edged polygon that follows the light frustum instead of the expected circular light falloff. This not only breaks visual immersion but can also hinder navigation and enemy visibility outside the limited rendered area.",environment (world geometry/lighting),"Ground truth: bug is visual artifact of flashlight beam itself becoming a hard-edged square light decal; environment is still rendered, only the light shape is wrong, and additionally the zombie body clips through table. Generated: describes that everything outside flashlight frustum disappears (geometry culled), creating a hard-edged polygon area of rendered world, not just the light. It omits the body-clipping issue. Therefore it does not describe the same bug.",False
question___e66972c3-9c07-4693-b728-801b0803d3fe,o4-mini-2025-04-16,"In the center of the room a floor tile has failed to render correctly, exposing a green wireframe grid underneath. This appears to be a missing or placeholder texture/mesh rather than intentional level geometry.",Missing floor tile displays green debug grid,"One of the floor tiles in front of the Christmas tree is not rendering its normal texture and instead shows a green wireframe grid. The hole exposes the underlying placeholder mesh, which could break player immersion and potentially cause collision issues if players or AI stumble into it.",Environment (floor tile),"Ground truth bug is about character animation/pose issues: missing gun in hand posed to hold it and head clipping into ground. Generated report discusses an environment issue: a floor tile texture missing showing green wireframe grid. No overlap in subject (characters vs floor tile), symptoms, or location. Therefore they describe different bugs.",False
question___b9a24028-98b7-4f14-a2aa-b4016815daa6,o4-mini-2025-04-16,The weapon/ammo HUD in the bottom-right corner is partially cut off by the screen edge. This appears to be a UI scaling or resolution issue causing essential on-screen information to be clipped.,Weapon/Ammo HUD Clipped Off-Screen,"When running at this resolution/aspect ratio, the weapon and ammo indicator in the bottom-right is being drawn too close to the screen border. The circular ammo gauge and numeric readouts are partially outside the visible area, making it impossible for the player to see their current ammo count clearly. This can lead to confusion about available resources and negatively impact decision-making in combat.",UI (weapon/ammo indicator),"The ground truth bug concerns a visual environment glitch: window panes on the left side of the scene appear to float because their surrounding frame/wall geometry is missing. The generated bug report, however, describes a user-interface issue where the weapon/ammo HUD in the bottom-right corner is clipped off-screen at certain resolutions. These involve different elements (environment geometry vs. UI overlay), occur in different screen regions (left side vs. bottom-right), and have different symptoms. Therefore they do not describe the same bug.",False
question___5a50397d-af4b-4074-84e4-31a72905272f,o4-mini-2025-04-16,"The helmet’s outer shell is rendering correctly but the internal head geometry (skull/face occluder) is missing or culled, causing the eyes and teeth meshes to float visibly inside the helmet cavity against the background.",Floating Eyes and Teeth Visible Inside Helmet,"When the player equips the helmet, the character’s internal face geometry fails to occlude properly. The eyes and teeth meshes remain visible as detached elements inside the helmet’s opening, creating a disembodied, floating appearance. This breaks immersion and may distract or confuse players during cutscenes or gameplay where helmets are worn.",Character model – Helmet/head geometry,"Ground truth: nothing of the person’s body is rendered; only eyeballs, teeth, and helmet are visible (whole body missing). Generated report: body exists, but the helmet fails to hide eyes/teeth so they float inside helmet; issue limited to occlusion of face geometry, not that the whole body is invisible. Core symptoms differ: ground-truth describes full body invisibility except certain parts, while generated describes only incorrect visibility of eyes/teeth with body still present. Therefore they are not the same bug.",False
question___840d991a-a434-40e4-8c00-82948a9b0d5c,o4-mini-2025-04-16,"The doctor’s lab coat and shirt exhibit sharp, unnaturally bright seams and bulging at the shoulders and chest, indicating a texture or normal‐map error rather than intended shading. This creates a distracting halo‐like outline and uneven mesh deformation that draws attention away from gameplay.",Character Texture/Normal‐Map Seams and Mesh Deformation on Doctor Model,"The doctor NPC’s coat and shirt textures appear to have misaligned seams and overly bright outlines, especially around the shoulder and chest areas. Additionally, the mesh at the shoulders looks abnormally inflated, suggesting a normal‐map or rigging issue. These artifacts break immersion by making the character model look artificially outlined and misshapen.",Character model (doctor NPC),"Ground truth bug: head positioned incorrectly, neck missing, head intersects body. Generated report: texture seams, bright outlines, shoulder mesh inflated; focuses on coat/shirt textures and shoulder deformation, no mention of head position or missing neck. Different issues.",False
question___0904adfa-0be5-4744-9b54-a1e501ea4204,o4-mini-2025-04-16,"The NPC blacksmith’s body is intersecting the workbench and wooden wall behind it, causing his torso and head to appear in front of the bench while his arms and lower body are hidden or clipped through geometry. This rendering error results from incorrect collision or positioning data for the character relative to the environment.",Blacksmith NPC Clipping Through Workbench and Wall,"The blacksmith NPC is improperly positioned so that his torso and head poke out in front of the workbench and wooden wall, while his arms and lower body are hidden inside the bench and wall geometry. This visual clipping breaks immersion by making the character appear to float or be partially invisible, and may interfere with player interactions at the forging station.",NPC character (blacksmith),"Ground truth states that a character clips into the wall. The generated report describes an NPC (blacksmith) whose body is clipping into a workbench and the adjacent wooden wall, with parts of the body hidden inside geometry. This is the same fundamental issue: a character intersecting environmental geometry (wall). Details about the workbench and immersion impact do not contradict the ground truth but refine it. Therefore, they describe the same bug.",True
question___50ad8077-e22f-4721-a3a7-709ac900431d,o4-mini-2025-04-16,"I see two overlapping animal carcass models hanging from the same hook: one upright (intended) and a second horizontally oriented mesh that floats and clips into the wooden beam, which shouldn’t be there.",Duplicate Hanging Carcass Model Clipping Through Environment,"In the cabin stable area, a second carcass mesh appears clipped into the wooden beam while the intended upright carcass is also present. The horizontal model floats unnaturally off the hook, overlaps geometry, and creates a distracting visual artifact that breaks immersion.",environment – hanging carcass object,"Ground truth says a dead animal (carcass) on the right is floating. Generated report describes a hanging carcass object that is floating off its hook (""horizontal model floats unnaturally"") and clipping into a beam. Both describe the same visual issue: a carcass model not properly positioned, appearing to float. Extra details about duplication and clipping do not contradict the core problem; they elaborate on it. Therefore they refer to the same bug.",True
question___16ddab62-06cb-4cf2-8e6d-edaffd05267c,o4-mini-2025-04-16,"The wooden platform geometry under the NPC has missing planks, creating a visible hole that exposes the ground beneath. This appears to be an unintended gap in the mesh rather than a deliberate design feature.",Missing Mesh on Wooden Platform Creates Unnatural Hole,"In the area next to the stacked barrels, several planks on the wooden platform are absent, leaving a large triangular gap in the surface. The missing geometry reveals the underlying terrain and could confuse players about where they can walk. It also risks collision detection errors or unintended falls if the player steps there.",Environment (Wooden Platform),"The ground truth bug concerns multiple character models being rendered in the same position, causing them to clip into one another. The generated report, however, describes a wooden platform with missing planks that forms a gap in the environment mesh. These involve different objects (characters vs. environment), different visual problems (overlapping models vs. missing geometry), and different gameplay impacts. Therefore, they do not represent the same underlying issue.",False
question___3a2e112d-c0be-4c4e-97b9-0c94b1f697c5,o4-mini-2025-04-16,"The left Spider-Man character’s suit materials on the torso and legs have failed to render, leaving large flat, untextured polygons while other parts like the gloves, boots, and mask display correctly. This inconsistent rendering indicates a missing or corrupted shader/material on that model.",Left Spider-Man Suit Textures Missing on Torso and Legs,"During a dual-character action pose, the left Spider-Man’s torso and leg areas appear as flat, untextured shapes instead of the intended suit design. Other portions of the model—such as the gloves, mask, and boots—render normally, highlighting the missing material only on certain body segments. This glitch breaks visual consistency, detracts from immersion, and could confuse players in co-op or split-screen scenes where distinguishing characters is critical.",Character model (material/shader on left Spider-Man’s suit),"Ground truth: “body of Spider-Man on the left side … not rendered correctly and is partially invisible.”
Generated report: focuses on the LEFT Spider-Man; states that the torso and leg areas are rendered only as flat, untextured shapes (i.e., material/texture missing) while other parts render normally.
Both descriptions point to the same character (the Spider-Man situated on the left) and the same body regions (torso/legs). In both, those areas fail to render correctly—whether described as ""partially invisible"" or ""flat/untextured shapes""—because the correct suit visuals are missing. The essence of the bug is identical: a rendering fault causing parts of the left Spider-Man’s body to disappear or appear incorrectly. Differences in wording (""invisible"" vs ""untextured"") do not change the fact they identify the same core problem.",True
question___f62dac69-9f3c-4544-8aa5-23f95fcb62cd,o4-mini-2025-04-16,"During the lockpicking animation, the player character’s head mesh visibly penetrates the safe’s surface, indicating a collision/animation setup issue rather than an expected overlap.",Character Head Clips Through Safe Door During Lockpicking,"When the player initiates the lockpicking sequence, the character’s head and mask geometry intersect with the safe’s metal lockers. The mesh clipping is most pronounced at the front edge of the helmet, where it visibly sinks into the safe door. This breaks immersion, can obscure important UI prompts or environmental details, and suggests misaligned collision bounds or animation bone transforms against the environment asset.",character model,"Both reports concern mesh clipping of a character into environmental geometry, but the specific situations differ. 
• Ground truth: the character’s face AND hand clip into a wall (generic wall scenario). 
• Generated: only the head/mask clips, no mention of the hand, and it happens specifically during the lock-picking animation against a safe door, not a wall.
Because the affected body parts (hand missing) and the collided object (safe door vs wall) and the context (lockpicking sequence vs general) do not align, they are not describing the exact same bug.",False
question___bbfbe796-7cc8-42ca-9f9c-6e71ccf5d169,o4-mini-2025-04-16,"The screenshot shows a continuous fluid stream being emitted from the player character’s pelvic region, with liquid falling to the floor and forming a small puddle. There is no gameplay mechanic or contextual reason for this effect, so it appears to be an unintended particle/animation trigger.",Unintended Urination Particle Effect on Player Character,"When the player character stands near the pillar, a fluid particle effect is erroneously triggered at the character’s pelvic area, causing a stream of liquid to continuously fall to the ground. The puddle does not grow or behave like a physics object, and the effect persists without any player input or ability activation. This breaks immersion and could confuse players, as there is no relevant game mechanic to justify the visual.",Player character model (pelvic particle system),"Both descriptions point out an unintended stream/particle effect of liquid emerging from the character’s pelvic area. While the ground-truth note also mentions the character being clipped into a wall and leaning unnaturally, the unique, defining symptom—the continuous water/urination effect from the lower body—is clearly present in both. The generated report omits the clipping context but still targets the same visual defect, so they describe the same core issue.",True
question___a73071a7-26da-4dfa-a207-2ca87ffd65cc,o4-mini-2025-04-16,"Multiple parts of the rifle model appear separated and floating in mid-air next to the character, indicating that the weapon’s mesh or physics attachments failed to render or attach properly.",Detached weapon components floating beside player,"When another player is holding a rifle, several components (such as the buttstock and barrel segments) are rendered separately and hover next to the character instead of being attached. This visual glitch can be distracting and may obscure the player’s view, potentially impacting aim and immersion.",object (weapon model),"Ground truth centers on the character model not rendering (body invisible) so only the hand and gun are shown, making the gun look like it is floating because the character is missing. The generated report instead says the character is present but parts of the weapon model itself are detached and floating beside the player (barrel, buttstock, etc.). The core problems differ: invisible character body vs. disassembled weapon pieces. Therefore they do not describe the same bug.",False
question___badde189-2012-4ec1-849e-8e50874d5b37,o4-mini-2025-04-16,"The guard NPC in the screenshot is standing with arms rigidly outstretched in a classic “T-pose” rather than performing its intended idle or patrol animation, indicating an animation or rigging failure.",NPC Guard Stuck in T-Pose Animation,"When the player enters the vault hallway, the guard model fails to transition into its proper idle or patrol animation and remains locked in a T-pose with arms extended horizontally. This visual glitch breaks immersion, may block line-of-sight calculations, and could potentially allow players to bypass or exploit AI behavior under certain circumstances.",Environment character (vault hallway guard NPC),"Ground truth: a character positioned beside a wall does not play its animation and stays frozen in the default ‘A-pose.’
Generated: an NPC guard in a specific hallway does not play its animation and stays frozen in the default bind pose (described here as a ‘T-pose’). 
Both reports describe a character model that fails to transition to its normal idle/patrol animation and instead remains stuck in a static bind pose. Although the generated report labels the bind pose as a T-pose rather than an A-pose, this is a minor naming/pose-angle distinction; the core defect (character locked in default pose, animation not playing) is the same. No other conflicting details change the fundamental issue. Therefore, they refer to the same bug.",True
question___af1715ee-f7ca-4366-b403-72b93e1f76d5,o4-mini-2025-04-16,"The on-screen dialogue box appears semi-transparent—allowing the world shadow and floor pattern to bleed through its background—and its right-side border stroke is missing. This suggests an incorrect render order or missing UI asset, leading to readability issues and visual inconsistency.",Dialogue Box Transparency and Missing Border Stroke,"The dialogue UI panel is displaying with unwanted transparency: the environment’s tile floor and player shadow are visible through the dialogue background. Additionally, the right border stroke of the dialogue box is not rendered, leaving the panel’s edge open. This compromises text readability and detracts from the game’s visual polish.",UI (Dialogue Box),"Ground truth describes a 3D/2D visual bug where the character's legs intersect the ground geometry. The generated report instead describes a UI issue: dialogue box transparency and missing border stroke. These issues involve different game elements (character model vs. UI) and different symptoms (geometry clipping vs. UI rendering). Therefore, they do not describe the same bug.",False
question___9551e79b-2f10-4256-8910-52ee87a75263,o4-mini-2025-04-16,"The two survivor characters are suspended above the floor rather than standing on it. Their feet do not touch any surface and they appear to be floating, indicating a physics or collision error in the scene’s geometry.",Characters Floating Above Floor in Shelter,"When the player moves two survivors into the same location near a light fixture, their collision meshes fail to interact with the floor’s geometry. Both characters end up hovering in mid-air, unable to walk, crouch, or perform actions until they are moved again. This visual physics glitch breaks immersion and may block progression if characters cannot reach interactive objects on that level.",Character models (survivors) - physics/collision,"Ground truth identifies a bug where two characters are floating in the air, with their heads clipping into the ceiling. The generated report also describes two survivors whose collision fails, causing them to hover in mid-air above the floor, unable to interact. Both reports refer to the same fundamental issue: characters are not grounded and are floating. Although the generated report doesn’t explicitly mention heads clipping the ceiling, the floating/hovering state is the central defect, and the presence of two characters is consistent. Therefore, the core bug is the same.",True
question___3ead9028-f008-4634-8287-8ab389d3aef9,o4-mini-2025-04-16,"The character’s right boot is visibly intersecting with the car lift platform beneath her, indicating a collision/mesh clipping issue where the boot penetrates the geometry instead of resting on top of it.",Character Boot Clipping Through Lift Platform,"During the standing/idle animation above the car lift, the character’s right boot penetrates the lift platform mesh. This causes an unrealistic visual overlap that breaks immersion and could potentially interfere with foot placement or animation blending in similar geometry-mounted scenarios.",Character model (boots),"Ground truth describes a bug where a girl character is floating in a sitting pose, indicating she is not in contact with any surface. The generated bug report describes a different issue: a character’s boot clipping (penetrating) through a lift platform while standing idle. Floating above ground versus mesh penetration are distinct visual issues; no overlap in symptoms or situation.",False
question___da1271fb-ca45-4e8e-95e6-882dd3574cb5,o4-mini-2025-04-16,"The friendly NPC labeled “Teamleader” is partially submerged below the terrain surface with no visible legs, and the arms are locked in an unnatural horizontal pose. This indicates a collision detection or model placement error causing the character to clip through the ground.",NPC Character Model Clipped Below Terrain Surface,"During the briefing scene in the grassy field, the Teamleader NPC is positioned such that its lower body is entirely beneath the terrain mesh. The upper body remains visible but is locked in an unnatural pose, with arms outstretched and no animations playing. This clipping issue breaks immersion, may confuse players about NPC interaction zones, and could potentially block line-of-sight checks or trigger zones tied to the character model.",Character Model (Teamleader NPC / collision with environment),"Both descriptions refer to a character/NPC whose lower body is sunk beneath the ground while the upper body is visible and stuck in a T-pose (arms outstretched, no animation). The generated report’s added context (""briefing scene"", ""Teamleader NPC"") does not alter the core issue, which is identical to the ground-truth bug.",True
question___e1fe56d2-cda0-4e0b-84fd-0a4a53090193,o4-mini-2025-04-16,"The motorbike’s front wheel is visibly intersecting the rock surface rather than resting on it, indicating a collision‐mesh mismatch between the bike model and the environment geometry.",Motorbike front wheel clipping into rock geometry,"When the player attempts to position the motorbike on this ledge, the front wheel sinks into the rock instead of contacting it properly. The bike’s collision mesh does not match the visible terrain surface, causing the wheel to clip through and float partly embedded. This breaks physical simulation for vehicle movement, can trap the player’s bike, and disrupts immersion.",Vehicle (motorbike collision mesh),"Ground truth states that the motorcycle’s lower wheel clips into the ground. The generated report describes the motorbike’s front wheel sinking into (clipping into) rock terrain due to collision mismatch. Both point to a wheel of the motorcycle intersecting the ground/terrain rather than resting on it properly, i.e., the same core bug of wheel-ground clipping. Minor differences (front vs. generic lower wheel, ground vs. rock ledge) do not change the essence of the issue.",True
question___d11b0194-3e04-493f-8223-f9bb0c62cf07,o4-mini-2025-04-16,"I observed the tail of the seated NPC’s cloak on the right intersecting and passing through the wooden bench geometry, which breaks immersion by showing the cloth penetrating the solid surface.",NPC Cloak Clipping Through Bench,"When the seated NPC on the right leans forward, the lower portion of their cloak clips through the bench surface instead of draping naturally over it. This intersection is noticeable from multiple camera angles and can distract players by breaking the visual cohesion of character and environment. It may also signal potential issues with the cloth simulation or collision boundaries around furniture assets.",Character clothing (cloak),"Ground truth bug: left-side seated character is floating in the air, i.e., whole body/chair positioning offset from environment.
Generated bug: right-side seated NPC’s cloak clips through bench, a clothing-mesh/cloth simulation issue.
They concern different characters (left vs right), different elements (body position vs cloak), and different visual artifacts (floating vs mesh clipping). Therefore they do not describe the same bug.",False
question___ecb5cbd2-a8be-4bf9-9ae6-115742dba01a,o4-mini-2025-04-16,"An NPC is suspended mid-air in a jump animation on the rooftop instead of landing or continuing its path, indicating a collision or AI pathfinding failure that freezes the character in place.",NPC Stuck in Mid-Air Jump on Rooftop,"An AI-controlled NPC is frozen in a jump pose above the rooftop platform. The character neither completes the jump animation nor falls back down, and remains suspended indefinitely. This break in animation and collision handling can block the player’s path, disrupt AI patrol routines, and negatively impact immersion.",Character (NPC),"The ground truth states that “The person on the left side of the image is floating while in a kneeling position.” The key defect is that a character is unnaturally suspended in mid-air. 

The generated report likewise describes “an AI-controlled NPC … frozen in a jump pose above the rooftop platform … remains suspended indefinitely.” This also pinpoints a character who is stuck floating, never landing.

Although the exact pose differs (kneeling vs. jump pose) and the generated report adds extra game-play implications, both reports identify the same core issue: a character is unnaturally hovering in the air instead of being on the ground. Therefore, they refer to the same bug.",True
question___833366dc-ff2a-43f2-9b70-0b0db6875c61,o4-mini-2025-04-16,"The seated character’s lower body is either not rendering or clipping entirely inside the vehicle’s geometry, leaving only the upper torso visible above the truck bed. This appears to be a character-vehicle collision/attachment issue where the model isn’t properly seated or masked.",Character model clipping and missing lower body when seated in vehicle,"When the NPC is seated in the back of the turquoise truck, the character’s legs and lower torso are not visible and instead remain clipped inside the vehicle’s mesh. Only the upper torso, arms, and head appear above the truck bed, making the character look like they are floating or partially inside the vehicle. This visual bug can break player immersion and may indicate issues with mount-point alignment or culling settings for seated characters.",Character model,"Ground truth states: “The male character and the vehicle in the color blue/cyan are clipping.”

Generated report: describes a character (NPC/male character) whose lower body is clipped inside a “turquoise truck” (turquoise is a blue-cyan color). The issue is explicitly that the character model is clipping with the vehicle mesh.

Both reports reference the same core problem: the character model intersects/clips with a blue-cyan vehicle. Additional detail about the body parts missing does not change the fundamental bug, so they describe the same issue.",True
question___0d8c9ce5-ca96-4234-8c77-2a5b0473bde5,o4-mini-2025-04-16,"A segment of the tractor’s front hitch assembly is detached and rendered floating on the ground in front of the tractor rather than remaining connected under the chassis. This misplaced geometry appears to be a duplicate or leftover of the hitch component and does not move with the vehicle, indicating a rendering or bone‐weighting error.",Floating front hitch component detached from tractor,"When the Case IH 400 tractor is parked with an implement attached, a section of the front linkage/hitch assembly becomes visually detached and remains floating on the ground ahead of the vehicle. The floating component does not match the tractor’s actual attachment point and can lead to confusion about hitch status. This broken geometry could interfere with ground interaction, collision detection, and player perception of attachment mechanics.",Front hitch linkage assembly (tractor attachment component),"Ground truth states the problem is that the tractor’s wheels are not fully rendered, specifically the front wheel is completely missing. The generated bug report, however, talks about a front hitch/linkage component that appears detached and floating ahead of the tractor. It makes no mention of wheels or missing wheel render issues. Therefore the two reports describe different visual/geometry issues.",False
question___70668d23-1d3c-4c5e-9b0c-6900155cbd8e,o4-mini-2025-04-16,"A dropped sniper rifle model is floating in midair and clipping into the wall instead of resting on the ground, indicating a physics or rendering error in the weapon drop logic.",Floating Dropped Weapon Clipping into Wall,"When a player drops their sniper rifle at the corner of Long A, the weapon spawns partially inside the wall and remains suspended above the ground. This makes it visually confusing and difficult to pick up, and could disrupt player movement or obscure sight lines. The weapon should rest naturally on the ground with proper collision and shadow placement.",Dropped weapon object (sniper rifle model),"Both descriptions refer to the same visual issue: a sniper rifle (dropped weapon) is not properly positioned by physics, resulting in it floating above the ground while a portion of its barrel/model is embedded (clipping) in a wall. The generated report adds location details (corner of Long A) and gameplay impact, but these do not change the core issue. Therefore, they describe the same bug.",True
question___b6e2c192-3d2b-4851-a44d-070fb8c3f4eb,o4-mini-2025-04-16,"A dropped rifle near the left-hand corpse appears to be suspended in mid-air rather than resting on or intersecting with the ground, indicating a physics or placement error.",Dropped weapon floating above ground,"When an enemy is downed on the road, the rifle they drop does not properly settle onto the surface. Instead, it remains suspended several inches above the pavement. This visual glitch breaks immersion and could potentially confuse the player into thinking the item is unreachable or still moving, despite it being fully available for pickup.",Dropped weapon (rifle),"The ground truth states that two guns are floating in the image, i.e., weapons are visually suspended instead of resting on a surface. The generated report describes a rifle dropped by an enemy that remains suspended several inches above the pavement. Both describe the same core visual bug: guns/weapons are floating above the ground rather than lying correctly on the surface. Although the ground truth mentions two guns and the generated report discusses one rifle, the essential issue (floating weapons) is identical.",True
question___72aae6d5-b2f8-4e1c-b940-eb163486fa3a,o4-mini-2025-04-16,"The Blu Scout character is visibly floating above the wooden staircase treads instead of standing on them. His feet do not make contact with the geometry, indicating a collision/animation anchoring issue.",Player model hovering above stairs,"When the Blu Scout model jumps or lands on this section of the wooden staircase, his feet remain suspended a few inches above the steps rather than colliding properly. This creates a visual discrepancy where the character appears to float, breaking immersion and potentially misleading players about valid collision surfaces.",Player character model (Blu Scout),"The ground truth describes two distinct visual problems occurring together: (1) the character floating in mid-air and (2) a wooden beam clipping through the stairs. The generated bug report only covers the first problem (character hovering) and makes no mention of the wooden beam clipping through the stairs. Because it omits a key aspect of the ground-truth issue, the generated report does not fully describe the same bug.",False
question___d2ad2064-0526-4381-a895-9f5f6581f6d5,o4-mini-2025-04-16,"A single floor tile in the hallway is showing a bright blue checkerboard pattern that doesn’t match the surrounding tiles, indicating a missing or placeholder texture.",Missing Floor Texture Displays Blue Checkerboard,"In the indoor corridor area, one section of the floor is rendered with a vivid blue checkerboard pattern instead of the intended tiled material. This placeholder or debug texture breaks visual consistency, may confuse players about walkable surfaces, and suggests the actual texture asset failed to load or was not assigned correctly.",Environment (floor tile),"Ground truth bug is about character model clipping—the hand penetrating the body and emerging from the belly. Generated bug report is about an environment texture missing, showing a blue checkerboard floor. These describe completely different issues (character animation vs missing texture).",False
question___82191d7a-17bc-463c-8595-aadf7774f3d8,o4-mini-2025-04-16,"The screenshot shows the player carrying what appears to be a legendary coyote pelt (Postu), but the pickup notification in the top-right corner labels it as a legendary coyote tooth (Dişi). This conflicting UI text suggests a mislabel rather than intentional game text.",Legendary Coyote Item Name Mismatch in UI,"Upon collecting the legendary coyote pelt, the on-screen notification incorrectly displays “Efsanevi Çakal Dışı” (tooth) in the top-right corner, while the action prompt at the bottom correctly refers to it as “Efsanevi Çakal Postu” (pelt). This inconsistency in item naming can confuse players about which legendary component they have acquired and may lead to inventory or crafting errors.",UI item acquisition notification,Ground truth bug: Visual issue with physical positioning when a character holds/carries a dead animal (animation/model placement). Generated report: UI text mismatch where a legendary coyote pelt is labeled as a tooth. These refer to entirely different areas (animation vs UI string) and different symptoms. Therefore they do not describe the same bug.,False
question___67648933-8ff7-4cc5-9d95-311887b91f6a,o4-mini-2025-04-16,"Two bulls are intersecting unnaturally: the black bull is floating above and clipping through the white bull, indicating a collision/physics glitch rather than normal animation or behavior.",Bull Physics/Collision Clipping Glitch,"During the ‘Recolectión de criadillas’ mission, a black bull appears to be suspended above and clipping through a white bull. The black bull’s legs and body intersect with the white bull’s mesh, and it remains in mid-air instead of standing on the ground. This collision issue breaks immersion and may interfere with target acquisition or quest tracking when engaging the bulls.",NPC animals (Bulls),"Ground truth states that a black bull is unrealistically floating above the ground, and additionally notes that another cow at the right also appears to float slightly. The essential defect is the floating/levitating livestock.

Generated report describes a black bull ""suspended above"" the ground (mid-air) and even clipping through another bull. This captures the same central problem: the black bull is not on the ground (levitating). Mentioning clipping through a white bull is an extra detail but does not contradict the core issue; it still indicates the black bull is floating. The generated report omits the secondary floating cow, yet it still covers the main bug described (black bull floating). Therefore, they refer to the same bug.",True
question___7360db67-b45b-4bc2-8378-cdcca906deb7,o4-mini-2025-04-16,"The aircraft’s wheels are not touching the deck surface; the plane appears to be hovering a few centimeters above the platform and no shadow is visible under the contact points, indicating a collision/placement error.",Parked Aircraft Levitating Above Deck Surface,"When the player exits the aircraft on the rooftop helipad, the plane’s landing gear does not intersect with the deck geometry. The wheels hover roughly 5–10 cm above the platform and lack a proper contact shadow. This break in expected physics and visual feedback reduces immersion and may confuse players about correct parking alignment and collision boundaries.",Aircraft (ground collision geometry),"Both descriptions talk about a supposedly parked aircraft that is visually not resting on the surface—it is floating/hovering above it.  The ground-truth text also mentions the wing clipping a wall and the propeller not rotating, but these are supplementary details; the central defect described is that the plane is not actually touching the ground.  The generated report captures this exact core problem (landing gear hovers 5–10 cm above deck).  Although it omits the wing-wall clipping and propeller detail, it does not contradict them and still refers to the same levitation / lack-of-ground-contact bug.  Therefore, the two reports describe the same bug.",True
