custom_id,model_name,reasoning_model,bug_report_title,bug_report_description,affected_item,reasoning_judge,match
question___8821b512-c3f5-41fc-a3e5-b370b14b0748,google/gemma-3-27b-it,The character's hand holding the gun appears to be clipping through his chest/vest. This indicates an issue with the character's animation or model positioning relative to the weapon.,Hand Clipping Through Chest - Weapon Handling,"During weapon handling, the character's hand clips noticeably through their chest and vest when holding the handgun. This is a visual error that breaks immersion. It does not appear to impact gameplay functionality, but is a distracting visual flaw.",Character Model (Leon S. Kennedy) & Weapon Model (Handgun),"Ground truth issue: the gun appears to float behind the character because the person/arm holding it is not rendered – i.e., the weapon is detached and has no visible holder. 
Generated report: describes the character’s hand being rendered but intersecting (clipping) with the character’s own chest/vest while holding the gun. The weapon is still in the hand; the problem is incorrect hand positioning causing clipping, not a missing arm/holder or a floating gun.
Because the core visual problems are different (floating gun vs. clipping hand), they do not describe the same bug.",False
question___e01c3392-9525-4039-932a-f39ba19d4999,google/gemma-3-27b-it,"The character is carrying a large bale of hay, but the texture appears extremely low resolution and blurry, especially compared to the surrounding environment. It looks like a placeholder texture or a significant mipmap issue.",Low Resolution Texture on Hay Bale,"The texture applied to the hay bale the player character is carrying is noticeably low resolution and blurry. This creates a jarring visual inconsistency with the higher-quality textures of the environment, characters, and horses. The low resolution makes the bale appear unrefined and detracts from the overall visual fidelity of the game. This could be a missing high-resolution asset or a problem with texture streaming.",Player Inventory/Hay Bale,"The ground truth describes a positional/animation issue: the square hay bale is incorrectly attached to the character’s hand and appears to float instead of being properly held. The generated report, however, discusses a visual fidelity issue—specifically that the hay bale’s texture is low-resolution and blurry. This concerns texture quality, not object positioning or attachment. Since the core problems (attachment vs. texture resolution) are entirely different, the reports do not describe the same bug.",False
question___7d987639-6c15-4ef0-a8a9-173657c01e44,google/gemma-3-27b-it,The character models in the foreground appear to be clipping through the front of the vehicle. This is a collision detection or model rendering issue where objects are not correctly positioned in 3D space.,Character Clipping Through Vehicle,"Several character models are intersecting with the front of the vehicle. The characters' bodies are partially inside the car's hood and bumper. This visual glitch breaks immersion and suggests a problem with collision detection or model placement. It doesn't appear to impact gameplay directly, but is a noticeable visual error.",Character Models & Vehicle,"The ground truth cites characters (one in a green shirt and two others) clipping into a car. The generated report also states that several character models are intersecting with the front of the vehicle, describing bodies partially inside the car. Although the generated report omits the color of the shirt and exact positions, it still captures the same core visual bug: multiple characters clipping through a vehicle. Therefore, they describe the same issue.",True
question___325f1e08-52bb-4b5c-98d0-f2d3338aa094,google/gemma-3-27b-it,"The player names and usernames ('yothinpb', 'LOVECHICKEN', 'yothinpb Boomer') are appearing as floating text *inside* the environment, specifically within windows and on the ground. This is likely due to a bug in how the game handles displaying player names relative to the world.",Player Names Rendered Inside Environment,"Player names and usernames are incorrectly rendered as floating text within the game environment, appearing inside windows, on the ground, and overlapping with objects. This breaks immersion and can potentially obscure important visual information. The issue is visible for multiple players in the scene.","UI (Player Name Display), Environment",Ground truth describes a character animation/pose issue (character stuck in T-pose). Generated report describes UI rendering issue where player names appear in wrong positions. They concern different elements (character pose vs. text rendering) and have no overlapping symptoms.,False
question___dc514419-1d5d-4796-afce-837e9dfe7fd1,google/gemma-3-27b-it,"The tank appears to be clipping through the ground. The lower portion of the tank, specifically the tracks and lower hull, are partially submerged into the road surface. This indicates a collision detection or model placement issue.",Tank Clipping Through Ground,The tank model is intersecting with the ground terrain. The tracks and lower hull are visibly sinking into the road surface. This is a visual glitch that breaks immersion and could potentially indicate issues with collision detection affecting vehicle movement or interaction with the environment. It may also occur with other vehicles or objects in similar locations.,Tank (vehicle model) and Terrain,"Ground truth describes a clipping issue between two characters seated on a mechanized infantry vehicle and the vehicle itself, i.e., character-character and character-vehicle intersection. The generated bug report instead describes the vehicle (tank) intersecting with the ground terrain (vehicle-ground intersection). These are different entities and different clipping scenarios, so they do not refer to the same bug.",False
question___6230fe66-9a4a-47c4-a346-66e8fdd7a60c,google/gemma-3-27b-it,The player model's hands and weapon appear to be clipping through the wall and door frame. This indicates an issue with collision detection or model positioning.,Player Model Clipping Through Environment,"The player's hands and weapon are visibly intersecting with the wall and door frame. This clipping issue breaks immersion and suggests a problem with the game's collision system or the positioning of the player model relative to the environment. It doesn't appear to be blocking gameplay, but is a noticeable visual error.",Player Model & Environment (Wall/Door),"Ground truth describes weapon and character’s hand clipping into a door, producing unrealistic interaction. Generated report says player’s hands and weapon intersect (clip) with wall and door frame, highlighting a visual immersion issue. Both identify the same core problem: hands/weapon clipping into door area (environment). Additional mention of wall does not change that the issue includes the door frame, so they correspond.
",True
question___248b3fac-9f83-40e4-85c7-89d7731a4715,google/gemma-3-27b-it,The horse's legs appear to be clipping through the ground. This indicates an issue with the horse's collision detection or the terrain's geometry.,Horse Leg Clipping Through Terrain,"The horse's legs are visibly clipping through the ground, creating a visual distortion. This occurs when the horse is standing still on uneven terrain. While not game-breaking, it is a noticeable visual bug that detracts from the immersion. It may also indicate potential issues with the horse's animation or collision box.",Horse Model/Terrain,"Ground truth describes a clipping issue between a person and a horse—the person's head penetrates the horse’s body. The generated report instead describes the horse’s legs sinking/clipping into the ground terrain. These involve different objects (person vs. terrain) and different body parts, pointing to distinct visual bugs.",False
question___b1e6d1df-9694-47ee-8199-d1d6182f59f1,google/gemma-3-27b-it,"The clouds appear to be clipping through the mountains in the distance. This is a rendering issue where objects are not correctly sorted by depth, causing closer objects to be obscured by those further away.",Cloud Clipping Through Mountains,"Clouds are visibly clipping through the mountain range in the background. This occurs during flight and is noticeable from a distance. While not game-breaking, it detracts from the visual fidelity and immersion of the game.",Environment (Clouds and Mountains),"The ground truth bug is about a person model appearing in an upside-down position below an airplane. The generated report talks about clouds graphically clipping through mountains. The subject (character position vs. cloud–mountain clipping), context (character under airplane vs. environmental graphics), and impact are entirely different. Therefore, they do not describe the same issue.",False
question___8c10e1e3-59f3-47e8-b4dd-55120b7559cb,google/gemma-3-27b-it,"The texture on the ground appears to be stretching and distorting significantly, creating a warped and unnatural appearance. This is most noticeable in the area directly in front of the player's character. It looks like the texture is being applied incorrectly or is not scaling properly with the terrain.",Ground Texture Distortion - Sector C2,"In sector C2, the ground texture is severely distorted and stretched. This creates a visual artifact that breaks immersion and may potentially impact visibility. The distortion is particularly prominent in the area immediately in front of the player. The issue appears to be related to texture mapping or scaling.",Environment - Ground Texture,"The ground truth issue concerns gameplay collision: the player character can fall through the world and end up below the map surface. The generated report instead describes a visual problem—distorted and stretched ground textures in a specific sector. It makes no mention of falling through the map, collision detection, or the player’s position relative to the ground. Therefore, the two reports address entirely different problems.",False
question___e8c5dfd1-59c9-4c68-8529-80e8292fdde3,google/gemma-3-27b-it,The character's hands are clipping through the book they are reading. This indicates an issue with the collision detection or animation rigging for the character and/or the book model.,Character Hand Clipping Through Book,"The character's hands are intersecting with the pages of the book they are currently reading. This visual glitch breaks immersion and suggests a problem with the character's animation or the book's collision model. It does not appear to impact gameplay directly, but is a noticeable visual error.",Character (hands) and Book,"The ground truth describes two specific visual problems: (1) the book is being held upside-down (cover facing up) and (2) the character’s hand is clipping into the book. The generated report only mentions the hand clipping into/through the book and makes no reference to the book being upside-down. Because it omits the upside-down orientation issue, it does not fully describe the same bug as defined in the ground truth.",False
question___db1fa2b8-a5e1-4892-9908-fcdc3a7b65d9,google/gemma-3-27b-it,"The horse in the foreground appears to be clipping through the ground. The legs and lower body are partially submerged in the terrain, which is not expected behavior.",Horse Clipping Through Terrain,"The horse model in the foreground is clipping through the ground. The lower portion of the horse's body is intersecting with the terrain, creating a visual distortion. This may impact the believability of the game world and could potentially lead to further issues with collision detection or animation.",Horse Model,Ground truth describes a deformation of the rider’s torso and hands – a spiral-twist of the character model at the waist. The generated report instead talks about the horse model intersecting the terrain (clipping through the ground). These are completely different visual problems affecting different parts (rider vs. horse) and different types of glitches (model deformation vs. terrain clipping). Therefore they do not describe the same bug.,False
question___70d3444d-0986-454a-a01a-382d88399aed,google/gemma-3-27b-it,The character's head appears to be clipping through the roof of the structure. This indicates a collision detection issue or incorrect positioning of the character model relative to the environment.,Character Head Clipping Through Structure Roof,The player character's head is intersecting with the roof of the wooden structure. This visual glitch breaks immersion and suggests a problem with the game's collision system or model placement. It may also indicate potential issues with character animations interacting with the environment.,Character Model & Environment (Structure),"Ground truth describes mesh distortion where a straw hut and other environment parts are projected onto the character’s clothing, i.e., environmental geometry overlaps the body/clothing on the character’s back. The generated report talks about the character’s head intersecting or clipping through the roof of a wooden structure. While both involve some form of clipping, the specific symptoms (mesh projecting onto clothing vs. head going through roof) and objects involved (clothing/back vs. head; straw hut vs. roof) are different. They are not the same bug scenario.",False
question___f500f5ab-5f07-4fe9-93ec-d13c6e3aac3e,google/gemma-3-27b-it,"The ground texture appears to be stretched and distorted around the hole in the ground, creating a visually jarring effect. This suggests an issue with texture mapping or UV coordinates in that specific area.",Distorted Ground Texture Around Hole,"The ground texture near a hole in the terrain is significantly stretched and distorted, appearing unnatural and breaking immersion. The distortion is most noticeable around the edges of the hole. This could potentially impact player perception of the environment and may indicate a larger issue with terrain texture generation or collision detection.",Environment - Terrain Texture,"Ground truth reports an object (a horse) partially sinking or clipping into the ground, i.e., an intersection issue between a model and terrain. The generated report instead talks about ground texture stretching/distortion around a hole, which is a texture/terrain rendering problem, not object clipping. No mention of a horse or any object clipping in the generated report, and no mention of texture distortion in the ground truth. Therefore, they do not describe the same bug.",False
question___4f355b56-86bd-43ce-8186-321126df4ed0,google/gemma-3-27b-it,The Medigun's beam appears to be clipping through the wall and extending beyond the intended range. The beam's visual effect is also distorted and fragmented.,Medigun Beam Clipping and Distortion,"The Medigun beam is visually clipping through a wall and extending significantly beyond its normal range. The beam's visual effect is fragmented and appears distorted, with sections of the beam not connecting smoothly. This could potentially allow for unintended healing through walls or give players a false impression of the beam's reach.",Medigun beam,Ground truth concerns the placement of a health cabinet prop that is partly inside a wall. Generated report talks about the Medigun healing beam visual clipping through walls and extending too far. Different objects (health cabinet vs. Medigun beam) and different issues (prop placement vs. particle/beam rendering). Therefore they do not describe the same bug.,False
question___c18522db-baf3-45b7-85eb-fc64b0f110cd,google/gemma-3-27b-it,"The weapon model appears to be clipping severely through the character's head and the vehicle's structure. This indicates an issue with the weapon's positioning or the collision detection between the weapon, character, and vehicle.",Weapon Clipping Through Character and Vehicle,"The weapon model is intersecting with the player character's head and the vehicle's frame. The weapon is deeply embedded within the character's model, making it visually jarring and unrealistic. This clipping could potentially obstruct the player's view or cause other unforeseen issues. It appears to be happening while the player is operating a vehicle with the weapon equipped.","Weapon Model, Player Character, Vehicle","Ground truth bug concerns incorrect rendering of the combat vehicle itself, where most of the vehicle’s parts are missing. The generated report instead describes a clipping/intersection issue where a weapon model passes through the player character and vehicle. It does not mention missing vehicle parts or incomplete rendering. Thus the two reports address different problems.",False
question___90bde912-e760-472f-ad66-1fc1cb37936b,google/gemma-3-27b-it,The pumpkins appear to be clipping through the ground and are floating slightly above the terrain. This indicates an issue with the collision detection or placement of the pumpkin models.,Pumpkin Clipping Through Ground,"Pumpkins are partially embedded in the ground and appear to be floating slightly above the terrain. This is visually jarring and breaks immersion. It's possible this could affect player interaction with the pumpkins (e.g., picking them up) if collision is also affected.",Pumpkins (Environment Object),"Ground truth lists two visual issues: (1) the pumpkin floating in the air and (2) a person’s hand clipping inside their body. The generated report only covers a single issue related to pumpkins being embedded/floating around the terrain. It makes no mention of the hand clipping inside the character model. Because it does not address all core problems described in the ground truth (specifically the hand-clipping issue), the two reports do not describe the same bug set.",False
question___820d9c67-b19f-4cf9-bab1-52c15bb5d9e0,google/gemma-3-27b-it,The nameplate 'Haz-man' is appearing twice above the character. Once in a standard position and again slightly offset and overlapping. This indicates a potential issue with how the nameplate rendering system handles multiple players or the same player.,Duplicate Player Nameplate,The player nameplate 'Haz-man' is duplicated and displayed twice above the character. The second nameplate is slightly offset and overlaps the first. This visual clutter can make it difficult to identify players quickly and may indicate an issue with the nameplate rendering system. It occurs in a multiplayer environment.,UI - Player Nameplate,"The ground truth describes a graphics rendering issue with character shadows having transparent areas in the face region, whereas the generated bug report describes a UI problem where a player's nameplate is duplicated above the character. These pertain to completely different systems (shadow rendering vs. UI/nameplate rendering) and share no overlapping symptoms or elements.",False
question___cbb22354-1581-4429-b896-753e55f2868c,google/gemma-3-27b-it,The player model's legs appear to be clipping through the floor. This indicates an issue with the collision detection or model positioning within the game environment.,Player Model Leg Clipping Through Floor,The player character's legs are visually intersecting with the floor texture. This occurs while the player is standing in a normal position. This clipping is a visual distraction and could potentially indicate deeper issues with character collision or animation.,Player Character Model,Ground truth describes a character floating in mid-air in a seated pose because the chair (support) is missing or not rendered. The generated report talks about the character’s legs clipping through the floor while standing. One is about hovering without support; the other is about intersection with the ground. These are distinct visual issues involving different poses and missing vs. intersecting geometry.,False
question___17fe2ac4-8328-4017-b3fb-b2aba6ae5090,google/gemma-3-27b-it,"The red truck in the foreground appears to be clipping through the ground. The tires and lower portion of the vehicle are sunk into the road surface, which is not physically plausible.",Truck Clipping Through Ground,"The red truck model is partially submerged into the road surface, causing a visual clipping issue. The truck's tires and lower body are intersecting with the ground geometry. This detracts from the visual fidelity of the game and may indicate a problem with collision detection or model placement. It doesn't appear to be blocking gameplay, but is visually jarring.",Vehicle (Red Truck),"Ground truth bug: a character appears to be floating above the ground (sitting on air with nothing below). Generated bug: a red truck is sinking/clipping into the ground. These involve different objects (character vs truck) and opposite positional problems (floating vs sinking). Therefore, they do not describe the same issue.",False
question___58e7e92c-4b30-422e-b41a-c20ae560667c,google/gemma-3-27b-it,The character's head appears to be clipping through the couch cushion. This indicates a collision detection or model positioning issue where the character model is not correctly interacting with the environment.,Character Head Clipping Through Couch,"The player character's head is visibly clipping through the couch cushion when in a resting position. This creates a visual distortion and breaks immersion. It's possible this could also occur with other character animations or environmental objects, leading to further clipping issues. The issue is noticeable and detracts from the visual quality of the game.",Character Model & Environment (Couch),"Ground truth describes a missing pillow/bed asset: the pillow is not rendered, leaving the wall visible. The generated report describes a clipping issue where the character’s head penetrates a couch cushion; the pillow exists but the geometry overlap causes clipping. Missing object vs. clipping through existing object are different visual bugs; environment (wall vs couch) and objects (pillow vs couch cushion) differ as well.",False
question___c7a1fb7a-410f-44c7-856d-dcafcff8d1e2,google/gemma-3-27b-it,"The weapon model appears to be clipping through the UI element displaying the item information. Specifically, the stock of the rifle is intersecting with the bottom portion of the item information box.",Weapon Model Clipping Through UI - MP 3008,"The MP 3008 rifle model is clipping through the UI element that displays the item's description and icon. The rifle's stock is visually intersecting with the bottom of the UI box. This doesn't appear to impact functionality, but is a noticeable visual issue. It occurs when the item is first received.",Weapon Model / UI,"Ground truth describes a visual bug where two weapons overlap/clipping into each other. Generated report describes a single weapon model (MP 3008) clipping into a UI element, not another weapon. The involved objects and circumstances differ, so it is not the same bug.",False
