custom_id,model_name,reasoning_model,bug_report_title,bug_report_description,affected_item,reasoning_judge,match
question___b1e6d1df-9694-47ee-8199-d1d6182f59f1,qwen/qwen-vl-max,"The image appears to be from a flight simulation game. There are no obvious visual glitches or rendering issues in the main view of the landscape and aircraft. However, the user interface elements on the right side of the screen are partially cut off, which could be a display issue.",UI Elements Partially Cut Off,"The mission steps and some UI elements on the right side of the screen are partially cut off, making it difficult to read and interact with them. This could affect the player's ability to follow mission instructions and access important information.",UI,"The ground truth describes a visual scene issue involving a person positioned upside-down beneath an airplane. The generated bug report discusses a UI problem where mission steps and other interface elements are partially cut off on the right side of the screen. These refer to entirely different problems: one is about character orientation in a scene, the other about interface layout. No overlap in subject matter, context, or symptoms.",False
question___8c10e1e3-59f3-47e8-b4dd-55120b7559cb,qwen/qwen-vl-max,"The image appears to be from a first-person shooter game with a focus on a sniper rifle. There are no obvious visual glitches such as texture misalignments, clipping issues, or graphical artifacts. The environment and UI elements seem to be rendered correctly.",No Visual Glitches Observed,"The screenshot shows a clear and well-rendered scene with a sniper rifle in the foreground and a map in the background. There are no visible graphical bugs or rendering issues. The environment and UI elements are properly displayed, and there are no signs of texture misalignments or clipping.",None,"Ground truth describes a bug where the player character ends up under the game world. The generated report explicitly states that no graphical or gameplay issues are present and praises correct rendering. It does not mention the player being below the map or any related clipping/collision problem. Therefore, they describe different situations.",False
question___e8c5dfd1-59c9-4c68-8529-80e8292fdde3,qwen/qwen-vl-max,"The character on the left appears to have a visual glitch where the head is abnormally large and misshapen, which is not consistent with the rest of the character model. This could be due to a texture or mesh error.",Character with Abnormally Large and Misshapen Head,"The character on the left in the image has a head that is significantly larger and misshapen compared to the rest of the body. This visual anomaly is likely due to a texture or mesh error, which can disrupt the immersion and realism of the game environment.",Character,"Ground truth bug concerns orientation of a book (upside-down) and hand clipping into the book. Generated report instead talks about an oversized, misshapen head on the character. They reference entirely different visual issues; no mention of book orientation or clipping. Hence they do not describe the same bug.",False
question___db1fa2b8-a5e1-4892-9908-fcdc3a7b65d9,qwen/qwen-vl-max,"The image appears to be from a Western-themed game with two characters riding horses. There are no obvious graphical glitches or rendering issues visible in this screenshot. The characters, horses, and environment look well-rendered and consistent with the game's art style.",No apparent visual glitches detected,"The image shows two characters riding horses in a natural environment. Both characters and horses are rendered correctly, and there are no visible artifacts, clipping issues, or other graphical anomalies. The scene appears to be functioning as intended.",None,"The ground truth describes a severe visual glitch affecting the left horse rider’s torso and hands, with the body twisted 180° and pinched at the waist. The generated report explicitly states that there are ""no visible artifacts"" or graphical anomalies and that the scene is functioning correctly. These statements are directly contradictory; the generated report denies the existence of the glitch detailed in the ground truth.",False
question___70d3444d-0986-454a-a01a-382d88399aed,qwen/qwen-vl-max,"The character's head appears to be abnormally large and misshapen, which is inconsistent with the rest of the body and the environment. This suggests a graphical bug affecting the character model.",Character Model Distortion,"The character's head is significantly enlarged and misshapen, which is not consistent with the rest of the character model or the environment. This visual glitch could impact the player's immersion and potentially affect gameplay mechanics such as collision detection and animations.",Character,"Ground truth focuses on environmental mesh elements (straw hut, background) erroneously projecting/bleeding onto the character’s clothing, describing distortion caused by environment overlap. Generated report describes only the character’s head being enlarged/misshapen, without mentioning any environment parts extending onto the character. The nature and location of the distortion differ, so they are not the same bug.",False
question___f500f5ab-5f07-4fe9-93ec-d13c6e3aac3e,qwen/qwen-vl-max,"The character's right arm appears to be abnormally positioned and partially obscured by the coat, which is not typical for a natural stance. This suggests a graphical bug affecting the character model.",Character Model Glitch - Abnormal Arm Position,"The character's right arm is positioned in an unnatural way, partially obscured by the coat. This visual anomaly could affect the player's immersion and potentially hinder interaction with the environment or other game elements.",Character Model,"Ground truth bug: an entity, probably a horse, is clipping into the ground (i.e., sinking). Generated report: character’s right arm in unnatural position partially hidden by coat. These are different visual issues—ground clipping vs limb position. No overlap in object (horse vs character), manifestation, or location. Therefore they do not describe the same bug.",False
question___4f355b56-86bd-43ce-8186-321126df4ed0,qwen/qwen-vl-max,"The image shows a blue, glowing effect on the floor, which appears to be a visual glitch. This effect is not aligned with any in-game object and does not seem to be part of the environment or a character's ability.",Unaligned Blue Glowing Effect on Floor,"There is a blue, glowing effect on the floor that does not correspond to any in-game object or character ability. This visual anomaly could potentially confuse players and affect their gameplay experience.",Environment,"Ground truth describes a health cabinet model clipping into a wall (object placement/clipping issue). The generated report talks about a blue glowing effect on the floor unrelated to any object. No mention of a health cabinet, clipping, or wall intersection. They describe entirely different visual issues.",False
question___c18522db-baf3-45b7-85eb-fc64b0f110cd,qwen/qwen-vl-max,"The weapon model appears to be floating above the player's head, which is not a typical or intended visual representation. This suggests a misalignment or clipping issue with the model.",Weapon Model Floating Above Player's Head,"The weapon model is incorrectly positioned above the player's head, which is likely due to a misalignment or clipping issue. This visual glitch can be distracting and may affect the player's immersion and gameplay experience.",Weapon Model,Ground truth issue concerns a combat vehicle that is only partially rendered (missing parts). Generated bug report concerns a weapon model that is fully rendered but mis-positioned (floating above player's head). Different objects (vehicle vs weapon) and different visual problems (partial rendering vs positional misalignment). Therefore they do not describe the same bug.,False
question___90bde912-e760-472f-ad66-1fc1cb37936b,qwen/qwen-vl-max,"The character's hand appears to be abnormally large and misshapen, which is inconsistent with the rest of the character model. This suggests a graphical bug affecting the character's hand.",Character Hand Abnormality,"The character's right hand appears to be significantly larger and misshapen compared to the rest of the body. This visual anomaly is likely a graphical glitch and can be distracting to the player, potentially impacting immersion and gameplay experience.",Character Hand,"Ground truth describes two issues: (1) a pumpkin floating in mid-air and (2) the character’s hand clipping into their own body. The generated report only talks about the character’s right hand being oversized/misshapen; it does not mention any floating pumpkin or hand clipping. The nature of the hand problem (size deformation) is also different from clipping. Therefore, the generated report does not match the ground truth bug.",False
question___820d9c67-b19f-4cf9-bab1-52c15bb5d9e0,qwen/qwen-vl-max,"The image appears to be from a first-person shooter game with two characters standing in a room. There are no obvious visual glitches such as texture misalignments, clipping issues, or transparency problems. The lighting and shadows seem consistent with the environment.",No Visual Glitches Detected,"The image shows two characters in a room with no apparent visual bugs. The textures, lighting, and shadows are consistent with the environment. There are no signs of clipping, transparency issues, or texture misalignments.",None,"The ground truth describes a specific shadow rendering issue: part of the character’s shadow (face area) is transparent when it should be opaque. The generated bug report explicitly states that no visual glitches, transparency issues, or other problems are present. Therefore, it does not acknowledge or describe the same issue as the ground truth.",False
question___cbb22354-1581-4429-b896-753e55f2868c,qwen/qwen-vl-max,"The image appears to be from a first-person shooter game with no obvious visual glitches. The environment, character models, and UI elements are rendered correctly. However, the lighting and shadows seem consistent, and there are no apparent texture or model issues.",No Visual Glitches Observed,"The screenshot shows a typical in-game scenario with a player character and a weapon in the foreground. The environment, including the walls and floor, is rendered correctly. The character model and weapon are also displayed without any noticeable graphical errors. The UI elements, such as the score and player information, are clear and legible. There are no visual glitches or rendering issues observed in this image.",None,"The ground truth describes a clear visual bug: a character appears to be sitting in mid-air, implying a missing chair or incorrect animation. The generated report, however, explicitly states that there are no visual glitches or rendering issues. This directly contradicts the ground truth and does not reference a floating character or missing chair at all.",False
question___17fe2ac4-8328-4017-b3fb-b2aba6ae5090,qwen/qwen-vl-max,"The image appears to be from a post-apocalyptic game environment. There are no obvious graphical glitches or rendering issues visible in the scene. The textures, lighting, and shadows seem consistent and well-rendered.",No visual glitches detected,"The scene is well-rendered with no apparent graphical bugs. The environment, vehicles, and characters are displayed correctly with no visual artifacts or anomalies.",None,"Ground truth describes a visual glitch: a character appears to be sitting in mid-air, with nothing underneath. The generated report states the opposite, claiming there are no visual glitches and everything is rendered correctly. Therefore, it does not describe the same bug; they are contradictory.",False
question___58e7e92c-4b30-422e-b41a-c20ae560667c,qwen/qwen-vl-max,"The character appears to be lying down in a natural position, but the lighting and shadows on the character's face and the pillow seem inconsistent with the light coming through the window. This inconsistency suggests a potential rendering issue with the lighting.",Inconsistent Lighting on Character's Face,"The lighting on the character's face and the pillow does not match the light coming through the window. The character's face is well-lit, while the pillow and the surrounding area are in shadow, which creates an unnatural appearance. This could affect the immersion and realism of the scene.",Character,"Ground truth: pillow not rendered/missing, wall visible where pillow & bed should be. Generated: pillow present but lighting mismatch on character face and pillow (shadow vs light). Issues are completely different: one about missing geometry, other about lighting inconsistency. Therefore they do not match.",False
question___c7a1fb7a-410f-44c7-856d-dcafcff8d1e2,qwen/qwen-vl-max,"The image shows a weapon model that appears to be a combination of two different weapons. The front part resembles a submachine gun, while the rear part looks like a rifle. This mismatch suggests a graphical bug where the wrong model parts have been combined.",Weapon Model Mismatch Glitch,The weapon model displayed is a graphical glitch where the front part of a submachine gun is incorrectly combined with the rear part of a rifle. This visual inconsistency can confuse players and affect the immersion and realism of the game.,Weapon model (MP 3008),"The ground truth describes a visual bug where two weapon models overlap/clipping into each other. The generated report talks about a graphical glitch where the front part of a submachine gun is combined with the rear part of a rifle, resulting in an incorrect single weapon model. Both descriptions refer to the same core issue: parts of two different weapons occupying the same space/merging visually. Therefore, they match.",True
