custom_id,model_name,reasoning_model,bug_report_title,bug_report_description,affected_item,reasoning_judge,match
question___9241fba8-8974-419b-b85b-3bfd552a04ab,gemini-2.5-flash-preview-04-17,The character models for other players are rendering as solid black silhouettes instead of displaying their textures and details. This is a visual rendering issue.,Other player models appear as black silhouettes,"When viewing other players in the game world, their character models are not rendering correctly. Instead of showing their intended appearance, they are displayed as solid black silhouettes. This affects player visibility and identification.",Player character models,"The ground truth bug concerns a character incorrectly floating in the air in the game ""TheLost Disaster"". The generated bug report instead describes a rendering issue where other player models are displayed as solid black silhouettes. These are separate problems: one relates to position/physics (floating) and the other to visual rendering (silhouettes). No overlap in symptoms or cause.",False
question___b9a24028-98b7-4f14-a2aa-b4016815daa6,gemini-2.5-flash-preview-04-17,"The coverings on the window appear to be rendering incorrectly, showing transparency or flickering, which suggests a Z-fighting issue or a problem with texture layering.",Window covering rendering glitch / Z-fighting,"The coverings on the window located on the left side of the room are not rendering correctly. They appear partially transparent or exhibit flickering, allowing the environment behind them to be seen when they should be opaque. This visual artifact resembles Z-fighting or an issue with how textures or meshes are layered.",Environment (window covering),"Ground truth focuses on missing window frame segments, causing window panes to float in mid-air. The problem is a structural/geometry omission leading to panes with no supporting frame.

Generated report instead talks about window coverings (e.g., blinds/curtains) that become partially transparent or flicker due to Z-fighting/texture layering issues. It doesn’t mention missing frames or floating panes; instead it describes a rendering transparency artifact.

Since the core issues (missing geometry vs. transparency flicker) are different, the generated report does not match the ground truth description.",False
question___7436dd5d-0568-46eb-932e-a65441944c45,gemini-2.5-flash-preview-04-17,"The character's hand holding the water bottle appears unnaturally stiff and angled, suggesting a potential issue with the character rig or animation pose that results in an awkward visual appearance.",Character Hand Pose Appears Unnatural When Holding Item,"When the character is holding a water bottle, the hand model appears stiff and is positioned at an unnatural angle relative to the bottle, not conforming to a natural grip. This visual issue affects the character model's appearance.",Character,"Ground truth specifies that one hand is incorrectly positioned, actually protruding from the character’s belly area – a severe misplacement relative to the body. The generated report instead talks about a stiff, unnatural grip angle on a water bottle; the hand is still on the arm but incorrectly holds the item. It does not mention the hand emerging from the torso or belly area. Thus the core issues differ.",False
question___3a2e112d-c0be-4c4e-97b9-0c94b1f697c5,gemini-2.5-flash-preview-04-17,"The character model in the foreground appears to have missing textures or an incorrect material applied to large portions of the suit, resulting in a flat, bright yellow appearance instead of the expected suit details.",Miles Morales Suit Partially Untextured/Incorrectly Rendered,"The Miles Morales character model is displaying a visual glitch where significant parts of his suit (torso, arms, legs) are rendered as a solid, bright yellow color, lacking the detailed textures and materials of the suit. This issue is visible during gameplay/cutscenes and affects the character's appearance.",Miles Morales character model/suit,"Ground truth: Spider-Man’s body on the left side becomes partially invisible (geometry not shown). Generated: Miles Morales model is fully present but large areas are rendered as a solid bright yellow due to missing textures. Although both concern a Spider-Man character rendering problem, the concrete symptom differs: invisibility versus incorrect yellow texturing. Therefore they do not describe the same bug.",False
question___c385395a-7cb4-4df0-80b6-cff43f00e9ab,gemini-2.5-flash-preview-04-17,"The screenshot shows a performance monitoring overlay in the top left corner, which is typically not part of the final game UI and might indicate a debug or third-party overlay is active and visible during standard gameplay.",Performance overlay visible during gameplay,"A performance monitoring overlay is displayed in the top left corner of the screen during gameplay. This overlay shows metrics such as GPU/CPU temperature, usage, clock speeds, RAM usage, and FPS. This information is usually not intended to be visible to the end-user and obstructs a portion of the screen.",UI/Overlay,"Ground truth: visual bug where two characters' heads clip into each other (3D model intersection). Generated report: an unwanted performance overlay visible on screen UI. These describe entirely different issues: one is model clipping, the other is overlay display. No overlap.",False
question___a73071a7-26da-4dfa-a207-2ca87ffd65cc,gemini-2.5-flash-preview-04-17,"An object, likely a weapon or tool, is floating in the air above the crates instead of resting on the surface or being held by a character. This indicates an incorrect placement or rendering issue.",Item floating in air,"An item, resembling a weapon or tool, is observed floating several inches above the surface of the crates. It is not being held by any character and appears suspended in mid-air, which is not expected behavior for dropped or placed items.",Game object (weapon/tool),"Ground truth: Rendering bug where the character’s body disappears; only the hand and gun render, making it look like the gun is floating because the holder is invisible. Generated report: A weapon/tool object itself is floating above crates, not held by any character, no mention of missing character body or partial rendering. Core issue in ground truth is missing character mesh; core issue in generated report is misplaced physics/position of an unattached item. Though both mention a floating weapon, the causes and visual details differ (hand present vs. no hand, attached to invisible character vs. unattached item). Therefore they do not describe the same bug.",False
question___2bf22802-e3e5-491e-8153-d1cf5fdd6dfb,gemini-2.5-flash-preview-04-17,"There is a bright white pixel or rendering artifact visible on the character's hands, which does not appear to be a natural part of the texture or lighting.",White pixel artifact on character's hands,A persistent bright white pixel is visible on the hands of the character sitting on the bench. This artifact is present regardless of camera angle and appears to be a rendering issue.,Character model,"The ground truth bug describes positional misalignment: the character floats above the bench and their legs clip into it. The generated bug report instead describes a visual artifact (a bright white pixel) on the character's hands. These issues involve different symptoms, locations, and probable causes; there is no overlap between misalignment/clipping and a single-pixel artifact.",False
question___c7a1fb7a-410f-44c7-856d-dcafcff8d1e2,gemini-2.5-flash-preview-04-17,"The image displays two different weapon models simultaneously on the 'Received item' screen. A rifle model is overlaid on top of the MP 3008 submachine gun, which is the item being received. This suggests a rendering or UI layering issue where a previous or incorrect model is not cleared before displaying the current one.",Incorrect weapon model overlaid on received item screen,"When receiving an item (specifically the MP 3008 in this instance), a model of a different weapon (appears to be a rifle) is displayed overlaid on top of the correct item model. This obscures the view of the received item and indicates a rendering or UI display error.","UI screen for receiving items, Weapon models","Ground truth says the bug is that two weapons are clipping into each other (i.e., overlapping models). The generated report describes that on the item-received screen, the correct weapon model has another (different) weapon model overlaid on top of it, obscuring it. This is effectively the same core issue: two weapon models occupy the same space and clip/overlap. Details and context differ, but the essence (weapon model overlap/clipping) matches.",True
question___e6f876a3-b021-4976-b51e-b4b5d57d4a82,gemini-2.5-flash-preview-04-17,"The zombie character model appears to be intersecting with the geometry of the table, indicating a clipping issue where the character is partially inside the object instead of standing on or next to it.",Zombie model clipping through table geometry,"A zombie character is observed with its lower body and arms clipping through the wooden table. The character's torso and head are visible above the table surface, while the rest of the body is embedded within the table model. This visual glitch breaks immersion and suggests a potential issue with character collision or placement logic in this specific environment.",Zombie character model and table environment geometry,"Both descriptions identify the same core issue: a character model is partially embedded inside a table, resulting in visible clipping. The generated report specifies a ""zombie"" character and elaborates on which body parts are clipping, but this does not change the essence of the bug, which matches the ground truth statement of a character standing inside/clipping through the table.",True
question___5a50397d-af4b-4074-84e4-31a72905272f,gemini-2.5-flash-preview-04-17,"The character's eyes and teeth appear to be floating in front of or inside the helmet/scarf, rather than being properly integrated with a face model. This suggests a rendering or rigging issue where facial features are detached or misaligned.",Character's eyes and teeth are floating/misaligned,"A visual glitch is observed where the character's eyes and teeth are not correctly attached to a face model or texture. They appear to be floating in the space within the helmet and scarf, creating an unnatural and jarring visual effect. This affects the character's appearance during dialogue or when they are visible on screen.",Character model (specifically the head/face),"Ground truth: body not rendered, only eyeballs, teeth, and helmet visible. Generated report: eyes and teeth floating inside helmet/scarf; face model missing/not attached. It implies only eyes/teeth visible and body parts absent, matching same visual glitch. Both describe same core issue of missing body/face leaving floating eyes and teeth with helmet visible.",True
question___17fe2ac4-8328-4017-b3fb-b2aba6ae5090,gemini-2.5-flash-preview-04-17,"The character's shadow is not correctly attached to their feet and appears to be floating slightly above the ground, indicating a rendering issue.",Character shadow detached and floating,"The shadow cast by the character standing on the road is misaligned. It is not connected to the character's feet and floats slightly above the ground surface, breaking visual fidelity.",Character shadow,"Ground truth issue: character is in sitting pose but no surface beneath; character appears to sit on air (character floating). Generated report: character's SHADOW is detached/floating, misaligned with feet. Core issues differ: one relates to character position vs environment, other relates to shadow rendering. Therefore they do not match.",False
question___e1fe56d2-cda0-4e0b-84fd-0a4a53090193,gemini-2.5-flash-preview-04-17,"Upon careful examination of the provided screenshot, no visual anomalies, rendering issues, texture problems, clipping, or lighting glitches were observed. The scene appears to be rendering as intended by the game.",No Visual Glitches Found in Screenshot,"Analysis of the screenshot did not reveal any graphical bugs or rendering issues. All elements, including the character, motorcycle, environment, weather effects, and UI, appear to be displayed correctly.",None,"Ground truth describes a specific visual clipping issue (motorcycle’s lower wheel sinks into the ground). The generated report explicitly says no graphical issues were found. Therefore, the generated report does not describe the same bug.",False
question___7d987639-6c15-4ef0-a8a9-173657c01e44,gemini-2.5-flash-preview-04-17,"The character models in the immediate foreground, particularly the woman on the far left with the brown hat, appear to be rendered with a very low level of detail. Their faces and hair are blocky and lack definition, which is unusual for characters so close to the camera and suggests a Level of Detail (LOD) issue where a lower-detail model is being displayed instead of a higher-detail one.",Low-detail character models visible in foreground crowd,"Character models in the crowd, specifically those closest to the camera in the foreground, are rendering with significantly reduced detail. Faces and hair appear blocky and lack the expected fidelity for their proximity, resembling lower-detail LOD models. This is most noticeable on the woman on the far left with the brown hat and the woman next to her. This graphical issue is distracting and negatively impacts visual immersion.",Character models (NPCs in crowd),"The ground truth issue concerns character clipping into a vehicle (interpenetration between NPC bodies and a car). The generated report instead talks about low-detail Level-of-Detail (LOD) models in the crowd causing blocky faces and hair. It does not mention clipping with a car or any intersection issues, while the ground truth does not mention LOD or reduced detail. Therefore, they describe different problems.",False
question___325f1e08-52bb-4b5c-98d0-f2d3338aa094,gemini-2.5-flash-preview-04-17,"The character model labeled 'LOVECHICKEN' is standing in a T-pose, which is a default rigging pose and not a standard in-game animation. This indicates a potential issue with the character's animation loading or playback.",Character Model Stuck in T-Pose,"A player character model (specifically the one labeled 'LOVECHICKEN' in this instance) is observed standing completely still in a T-pose. The character is not performing any idle, walking, or other standard animations. This suggests the animation system for this character model may have failed to load or execute correctly.",Player Character Model Animation,"Ground truth: LOVECHICKEN character appears in unnatural stance with arms extended in T-pose, head slightly tilted. Generated report: LOVECHICKEN character model stuck in T-pose, no animations playing. Both identify the same core issue: the LOVECHICKEN character is displayed frozen in a T-pose instead of its normal animations. The generated report omits the detail about the slight head tilt but this detail is not essential and does not contradict the description. Therefore they describe the same bug.",True
question___630c7cdc-d0a3-43ca-989c-4a13042803d1,gemini-2.5-flash-preview-04-17,"A thin black line artifact is visible floating in the air near the character's shoulder, which does not appear to be part of the character model or the environment texture. This suggests a rendering or graphical glitch.",Black line artifact visible near character's shoulder,"During a cutscene or gameplay moment, a thin, static black line is present in the scene, floating near the left shoulder area of the character on the left (Geralt). The line is vertical and appears to be a rendering artifact, not part of the intended visuals. It is visible against the patterned wall background.",Environment/Rendering,"Ground truth bug: character mesh clipping into wall (interpenetration). Generated report: vertical black line artifact near character's shoulder, described as rendering artifact. No mention of clipping or intersection; focuses on unrelated visual line. Therefore they describe different issues.",False
question___ac3161ae-8ff0-4134-a64f-795ca365eb3e,gemini-2.5-flash-preview-04-17,The character's left hand appears to be clipping through their leg/pants model. This is a common visual artifact where two game objects intersect incorrectly.,Character hand clipping through leg,"When the character is standing in this pose, their left hand model is intersecting with their leg/pants model, causing a visual clipping glitch. The fingers appear to be inside the leg.",Character model,"The ground truth issue is about the character being stuck in a default animation pose (A-pose or T-pose). The generated report instead describes a visual clipping problem where the character’s hand intersects the leg. Being in a default pose is an entirely different problem from mesh intersection/clipping; there is no mention of T-pose/A-pose in the generated report, nor is clipping mentioned in the ground truth. Therefore they do not describe the same bug.",False
question___70d3444d-0986-454a-a01a-382d88399aed,gemini-2.5-flash-preview-04-17,"The character's left arm and shoulder area shows significant texture stretching, clipping, and deformation, which is not a natural appearance for a character model and indicates a rendering or rigging issue.",Character Arm/Shoulder Clipping and Texture Distortion During Action,"When the character is performing the action shown (bending over, possibly digging), the left arm and shoulder area exhibits severe clipping and texture distortion. The clothing appears to intersect with the character's body, and the texture on the arm and shoulder is stretched and deformed, creating an unnatural and visually distracting graphical artifact.",Character Model,"Ground truth: environment elements (straw hut, background) project onto/cling to the person’s clothing, i.e., external environment mesh bleeding into character. Generated report: distortion limited to character’s own arm/shoulder clipping with clothing, during bending action; no mention of environment mesh extending onto clothing. Although both mention distortion, the causes and manifestations differ (environment bleed-through vs self-clipping). Hence they do not describe the same bug.",False
question___a40f7687-6d2f-4edf-9925-e3f0f0212059,gemini-2.5-flash-preview-04-17,"A character model in the distance appears to be partially submerged or clipping into the rocky terrain, which is a common rendering or physics glitch.",Character model clipping into ground on rocky slope,"Observed a character model (appears to be a human or ghoul) on a rocky slope in the distance. The character's lower body is clipping through the ground geometry, making it appear stuck or improperly placed within the terrain. This is a visual bug affecting character rendering and interaction with the environment.",Character model and environment geometry,"Both descriptions address the same core issue: a character model visually penetrates or clips into solid terrain (rock/ground). The ground-truth notes the character clipping inside a rock, while the generated report specifies the lower body clipping into the ground on a rocky slope. “Rock” vs. “rocky slope” are equivalent contexts of terrain, and both reports concern character-terrain clipping, not a different bug type. Therefore they describe the same problem.",True
